1175,2375,0.50
468,2375,0.50
406,2375,0.50
3734,2375,0.50
267,2375,0.50
126,2375,0.50
40,2375,0.50
1234,2375,0.50
1011,2375,0.50
3551,2375,0.50
1471,2375,0.50
908,2375,0.50
475,2375,0.50
510,2375,0.50
939,2375,0.50
610,2375,0.50
777,2375,0.50
961,2375,0.50
751,2375,0.50
3505,2375,0.50
660,2375,0.50
942,2375,0.50
3567,2375,0.50
738,2375,0.50
1031,2375,0.50
1103,2375,0.50
78,2375,0.50
974,2375,0.50
910,2375,0.50
683,2375,0.50
621,2375,0.50
452,2375,0.50
933,2375,0.50
0,2375,0.50
358,2375,0.50
653,2375,0.50
791,2375,0.50
1172,2375,0.50
989,2375,0.50
983,2375,0.50
342,2375,0.50
3756,2375,0.50
262,2375,0.50
1148,2375,0.50
546,2375,0.50
3550,2375,0.50
512,2375,0.50
1067,2375,0.50
706,2375,0.50
919,2375,0.50
1175,3349,0.50
468,3349,0.50
406,3349,0.50
3734,3349,0.50
267,3349,0.50
126,3349,0.50
40,3349,0.50
1234,3349,0.50
1011,3349,0.50
3551,3349,0.50
1471,3349,0.50
908,3349,0.50
475,3349,0.50
510,3349,0.50
939,3349,0.50
610,3349,0.50
777,3349,0.50
961,3349,0.50
751,3349,0.50
3505,3349,0.50
660,3349,0.50
942,3349,0.50
3567,3349,0.50
738,3349,0.50
1031,3349,0.50
1103,3349,0.50
78,3349,0.50
974,3349,0.50
910,3349,0.50
683,3349,0.50
621,3349,0.50
452,3349,0.50
933,3349,0.50
0,3349,0.50
358,3349,0.50
653,3349,0.50
791,3349,0.50
1172,3349,0.50
989,3349,0.50
983,3349,0.50
342,3349,0.50
3756,3349,0.50
262,3349,0.50
1148,3349,0.50
546,3349,0.50
3550,3349,0.50
512,3349,0.50
1067,3349,0.50
706,3349,0.50
919,3349,0.50
1175,3494,0.50
468,3494,0.50
406,3494,0.50
3734,3494,0.50
267,3494,0.50
126,3494,0.50
40,3494,0.50
1234,3494,0.50
1011,3494,0.50
3551,3494,0.50
1471,3494,0.50
908,3494,0.50
475,3494,0.50
510,3494,0.50
939,3494,0.50
610,3494,0.50
777,3494,0.50
961,3494,0.50
751,3494,0.50
3505,3494,0.50
660,3494,0.50
942,3494,0.50
3567,3494,0.50
738,3494,0.50
1031,3494,0.50
1103,3494,0.50
78,3494,0.50
974,3494,0.50
910,3494,0.50
683,3494,0.50
621,3494,0.50
452,3494,0.50
933,3494,0.50
0,3494,0.50
358,3494,0.50
653,3494,0.50
791,3494,0.50
1172,3494,0.50
989,3494,0.50
983,3494,0.50
342,3494,0.50
3756,3494,0.50
262,3494,0.50
1148,3494,0.50
546,3494,0.50
3550,3494,0.50
512,3494,0.50
1067,3494,0.50
706,3494,0.50
919,3494,0.50
1175,1453,0.50
468,1453,0.50
406,1453,0.50
3734,1453,0.50
267,1453,0.50
126,1453,0.50
40,1453,0.50
1234,1453,0.50
1011,1453,0.50
3551,1453,0.50
1471,1453,0.50
908,1453,0.50
475,1453,0.50
510,1453,0.50
939,1453,0.50
610,1453,0.50
777,1453,0.50
961,1453,0.50
751,1453,0.50
3505,1453,0.50
660,1453,0.50
942,1453,0.50
3567,1453,0.50
738,1453,0.50
1031,1453,0.50
1103,1453,0.50
78,1453,0.50
974,1453,0.50
910,1453,0.50
683,1453,0.50
621,1453,0.50
452,1453,0.50
933,1453,0.50
0,1453,0.50
358,1453,0.50
653,1453,0.50
791,1453,0.50
1172,1453,0.50
989,1453,0.50
983,1453,0.50
342,1453,0.50
3756,1453,0.50
262,1453,0.50
1148,1453,0.50
546,1453,0.50
3550,1453,0.50
512,1453,0.50
1067,1453,0.50
706,1453,0.50
919,1453,0.50
1175,1988,0.50
468,1988,0.50
406,1988,0.50
3734,1988,0.50
267,1988,0.50
126,1988,0.50
40,1988,0.50
1234,1988,0.50
1011,1988,0.50
3551,1988,0.50
1471,1988,0.50
908,1988,0.50
475,1988,0.50
510,1988,0.50
939,1988,0.50
610,1988,0.50
777,1988,0.50
961,1988,0.50
751,1988,0.50
3505,1988,0.50
660,1988,0.50
942,1988,0.50
3567,1988,0.50
738,1988,0.50
1031,1988,0.50
1103,1988,0.50
78,1988,0.50
974,1988,0.50
910,1988,0.50
683,1988,0.50
621,1988,0.50
452,1988,0.50
933,1988,0.50
0,1988,0.50
358,1988,0.50
653,1988,0.50
791,1988,0.50
1172,1988,0.50
989,1988,0.50
983,1988,0.50
342,1988,0.50
3756,1988,0.50
262,1988,0.50
1148,1988,0.50
546,1988,0.50
3550,1988,0.50
512,1988,0.50
1067,1988,0.50
706,1988,0.50
919,1988,0.50
1175,3473,0.50
468,3473,0.50
406,3473,0.50
3734,3473,0.50
267,3473,0.50
126,3473,0.50
40,3473,0.50
1234,3473,0.50
1011,3473,0.50
3551,3473,0.50
1471,3473,0.50
908,3473,0.50
475,3473,0.50
510,3473,0.50
939,3473,0.50
610,3473,0.50
777,3473,0.50
961,3473,0.50
751,3473,0.50
3505,3473,0.50
660,3473,0.50
942,3473,0.50
3567,3473,0.50
738,3473,0.50
1031,3473,0.50
1103,3473,0.50
78,3473,0.50
974,3473,0.50
910,3473,0.50
683,3473,0.50
621,3473,0.50
452,3473,0.50
933,3473,0.50
0,3473,0.50
358,3473,0.50
653,3473,0.50
791,3473,0.50
1172,3473,0.50
989,3473,0.50
983,3473,0.50
342,3473,0.50
3756,3473,0.50
262,3473,0.50
1148,3473,0.50
546,3473,0.50
3550,3473,0.50
512,3473,0.50
1067,3473,0.50
706,3473,0.50
919,3473,0.50
1175,3491,0.50
468,3491,0.50
406,3491,0.50
3734,3491,0.50
267,3491,0.50
126,3491,0.50
40,3491,0.50
1234,3491,0.50
1011,3491,0.50
3551,3491,0.50
1471,3491,0.50
908,3491,0.50
475,3491,0.50
510,3491,0.50
939,3491,0.50
610,3491,0.50
777,3491,0.50
961,3491,0.50
751,3491,0.50
3505,3491,0.50
660,3491,0.50
942,3491,0.50
3567,3491,0.50
738,3491,0.50
1031,3491,0.50
1103,3491,0.50
78,3491,0.50
974,3491,0.50
910,3491,0.50
683,3491,0.50
621,3491,0.50
452,3491,0.50
933,3491,0.50
0,3491,0.50
358,3491,0.50
653,3491,0.50
791,3491,0.50
1172,3491,0.50
989,3491,0.50
983,3491,0.50
342,3491,0.50
3756,3491,0.50
262,3491,0.50
1148,3491,0.50
546,3491,0.50
3550,3491,0.50
512,3491,0.50
1067,3491,0.50
706,3491,0.50
919,3491,0.50
1175,2853,0.50
468,2853,0.50
406,2853,0.50
3734,2853,0.50
267,2853,0.50
126,2853,0.50
40,2853,0.50
1234,2853,0.50
1011,2853,0.50
3551,2853,0.50
1471,2853,0.50
908,2853,0.50
475,2853,0.50
510,2853,0.50
939,2853,0.50
610,2853,0.50
777,2853,0.50
961,2853,0.50
751,2853,0.50
3505,2853,0.50
660,2853,0.50
942,2853,0.50
3567,2853,0.50
738,2853,0.50
1031,2853,0.50
1103,2853,0.50
