0,1,0.80
0,2,0.60
0,3,1.00
0,4,0.40
0,5,0.80
0,6,0.90
0,7,0.70
0,8,0.20
0,9,0.70
0,10,0.30
0,11,0.10
0,13,0.90
0,14,0.60
0,15,0.20
0,16,0.60
0,17,0.60
0,21,0.40
0,22,0.20
0,23,0.10
0,24,0.70
0,25,0.10
0,26,0.40
0,27,0.30
0,29,0.80
0,30,0.80
0,34,0.30
0,35,0.10
0,38,0.10
0,40,0.20
0,41,0.60
0,42,0.80
0,43,0.50
0,44,-0.50
0,45,0.30
0,48,0.20
0,51,0.10
0,53,0.10
0,55,0.20
0,57,0.10
0,59,0.20
0,60,0.10
0,73,0.10
0,75,0.10
0,80,0.10
0,81,0.10
0,82,0.20
0,85,0.20
0,86,0.10
0,88,0.10
0,89,0.30
0,91,0.20
0,95,0.10
0,97,0.30
0,98,0.40
0,100,0.10
0,101,0.20
0,103,0.10
0,105,0.50
0,106,0.50
0,107,0.10
0,120,0.20
0,126,0.10
0,132,0.20
0,139,0.70
0,141,0.10
0,153,0.30
0,158,0.80
0,163,0.10
0,176,0.10
0,180,0.30
0,184,0.70
0,186,0.10
0,187,0.10
0,194,0.10
0,205,0.10
0,207,0.10
0,211,0.20
0,220,0.10
0,221,0.10
0,226,0.10
0,230,0.50
0,231,0.10
0,234,0.10
0,256,0.10
0,264,0.30
0,268,0.30
0,269,0.20
0,271,0.10
0,272,0.10
0,280,0.30
0,284,0.10
0,290,0.50
0,310,0.10
0,313,0.50
0,316,0.10
0,344,0.10
0,356,0.40
0,359,0.10
0,376,0.10
0,381,0.20
0,391,0.10
0,398,0.10
0,402,0.10
0,424,0.10
0,441,0.10
0,446,0.10
0,452,0.10
0,454,0.10
0,465,0.10
0,471,0.10
0,482,0.20
0,494,0.50
0,497,0.10
0,499,0.10
0,500,0.10
0,505,0.10
0,523,0.10
0,527,0.10
0,528,0.10
0,538,0.10
0,551,0.30
0,589,0.20
0,594,0.30
0,606,0.20
0,631,-0.50
0,636,0.10
0,654,0.10
0,662,0.10
0,688,0.20
0,732,0.10
0,738,0.10
0,782,0.30
0,820,0.10
0,841,0.10
0,864,-0.50
0,969,0.20
0,1012,0.20
0,1093,0.10
0,1160,0.80
0,1176,0.10
0,1204,0.10
0,1240,0.10
0,1275,0.50
0,1276,0.50
0,1277,0.20
0,1310,0.30
0,1311,0.20
0,1321,0.60
0,1324,0.30
0,1327,0.10
0,1341,-1.00
0,1344,0.50
0,1354,0.40
0,1404,0.10
0,1444,0.20
0,1465,0.10
0,1498,0.30
0,1512,0.10
0,1514,0.10
0,1521,0.30
0,1522,0.20
0,1541,0.20
0,1571,0.90
0,1576,0.40
0,1610,0.60
0,1647,0.20
0,1655,0.50
0,1668,0.20
0,1681,0.10
0,1703,0.10
0,1707,-1.00
0,1725,-1.00
0,1756,0.10
