15,1580,0.50
855,1580,0.50
18,1580,0.50
3191,1580,0.50
4645,1580,0.50
184,1580,0.50
2150,1580,0.50
2,1580,0.50
2960,1580,0.50
4125,1580,0.50
2405,1580,0.50
5718,1580,0.50
2496,1580,0.50
4653,1580,0.50
3667,1580,0.50
3363,1580,0.50
2962,1580,0.50
3889,1580,0.50
4583,1580,0.50
4095,1580,0.50
3439,1580,0.50
5473,1580,0.50
3477,1580,0.50
2446,1580,0.50
2574,1580,0.50
3271,1580,0.50
521,1580,0.50
1021,1580,0.50
4360,1580,0.50
601,1580,0.50
1337,1580,0.50
716,1580,0.50
4196,1580,0.50
2630,1580,0.50
2045,1580,0.50
222,1580,0.50
5841,1580,0.50
1303,1580,0.50
4701,1580,0.50
569,1580,0.50
2227,1580,0.50
3907,1580,0.50
648,1580,0.50
1827,1580,0.50
379,1580,0.50
2355,1580,0.50
1873,1580,0.50
1121,1580,0.50
5463,1580,0.50
5678,1580,0.50
15,4787,0.50
855,4787,0.50
18,4787,0.50
3191,4787,0.50
4645,4787,0.50
184,4787,0.50
2150,4787,0.50
2,4787,0.50
2960,4787,0.50
4125,4787,0.50
2405,4787,0.50
5718,4787,0.50
2496,4787,0.50
4653,4787,0.50
3667,4787,0.50
3363,4787,0.50
2962,4787,0.50
3889,4787,0.50
4583,4787,0.50
4095,4787,0.50
3439,4787,0.50
5473,4787,0.50
3477,4787,0.50
2446,4787,0.50
2574,4787,0.50
3271,4787,0.50
521,4787,0.50
1021,4787,0.50
4360,4787,0.50
601,4787,0.50
1337,4787,0.50
716,4787,0.50
4196,4787,0.50
2630,4787,0.50
2045,4787,0.50
222,4787,0.50
5841,4787,0.50
1303,4787,0.50
4701,4787,0.50
569,4787,0.50
2227,4787,0.50
3907,4787,0.50
648,4787,0.50
1827,4787,0.50
379,4787,0.50
2355,4787,0.50
1873,4787,0.50
1121,4787,0.50
5463,4787,0.50
5678,4787,0.50
15,836,0.50
855,836,0.50
18,836,0.50
3191,836,0.50
4645,836,0.50
184,836,0.50
2150,836,0.50
2,836,0.50
2960,836,0.50
4125,836,0.50
2405,836,0.50
5718,836,0.50
2496,836,0.50
4653,836,0.50
3667,836,0.50
3363,836,0.50
